SSE,B,110043,无锡转债,0.01,123.05
SSE,B,110044,广电转债,0.01,198.65
SSE,B,110045,海澜转债,0.01,112.2
SSE,B,110047,山鹰转债,0.01,116.9
SSE,B,110048,福能转债,0.01,197.11
SSE,B,110052,贵广转债,0.01,114.9
SSE,B,110053,苏银转债,0.01,121.81
SSE,B,110055,伊力转债,0.01,177.69
SSE,B,110056,亨通转债,0.01,126.25
SSE,B,110057,现代转债,0.01,117.12
SSE,B,110058,永鼎转债,0.01,115.32
SSE,B,110059,浦发转债,0.01,106.3
SSE,B,110060,天路转债,0.01,117.96
SSE,B,110061,川投转债,0.01,145.76
SSE,B,110062,烽火转债,0.01,112.51
SSE,B,110063,鹰19转债,0.01,117.51
SSE,B,110064,建工转债,0.01,127.65
SSE,B,110066,盛屯转债,0.01,235.8
SSE,B,110067,华安转债,0.01,112
SSE,B,110068,龙净转债,0.01,109.09
SSE,B,110070,凌钢转债,0.01,122.67
SSE,B,110071,湖盐转债,0.01,127.36
SSE,B,110072,广汇转债,0.01,101.76
SSE,B,110073,国投转债,0.01,112.04
SSE,B,110074,精达转债,0.01,196.53
SSE,B,110075,南航转债,0.01,133.95
SSE,B,110076,华海转债,0.01,113.48
SSE,B,110077,洪城转债,0.01,134.35
SSE,B,110079,杭银转债,0.01,125.32
SSE,B,110080,东湖转债,0.01,114.06
SSE,B,110081,闻泰转债,0.01,139.3
SSE,B,110082,宏发转债,0.01,125.01
SSE,B,110083,苏租转债,0.01,117.04
SSE,B,110084,贵燃转债,0.01,115.17
SSE,B,111000,起帆转债,0.01,133.11
SSE,B,111001,山玻转债,0.01,120.19
SSE,B,111002,特纸转债,0.01,151.23
SSE,B,113011,光大转债,0.01,112.47
SSE,B,113013,国君转债,0.01,119.83
SSE,B,113016,小康转债,0.01,300.72
SSE,B,113017,吉视转债,0.01,123.51
SSE,B,113021,中信转债,0.01,110.13
SSE,B,113024,核建转债,0.01,120.71
SSE,B,113025,明泰转债,0.01,446.69
SSE,B,113026,核能转债,0.01,123.68
SSE,B,113027,华钰转债,0.01,139.71
SSE,B,113030,东风转债,0.01,131.86
SSE,B,113033,利群转债,0.01,113.1
SSE,B,113036,宁建转债,0.01,138.76
SSE,B,113037,紫银转债,0.01,107.48
SSE,B,113039,嘉泽转债,0.01,146.8
SSE,B,113042,上银转债,0.01,106.79
SSE,B,113043,财通转债,0.01,111.99
SSE,B,113044,大秦转债,0.01,111.4
SSE,B,113045,环旭转债,0.01,114.08
SSE,B,113046,金田转债,0.01,115.97
SSE,B,113047,旗滨转债,0.01,149.76
SSE,B,113048,晶科转债,0.01,142.21
SSE,B,113049,长汽转债,0.01,132.47
SSE,B,113050,南银转债,0.01,120.45
SSE,B,113051,节能转债,0.01,155.73
SSE,B,113052,兴业转债,0.01,114.16
SSE,B,113053,隆22转债,0.01,125.38
SSE,B,113502,嘉澳转债,0.01,129.7
SSE,B,113504,艾华转债,0.01,174.99
SSE,B,113505,杭电转债,0.01,114.65
SSE,B,113516,苏农转债,0.01,120.3
SSE,B,113519,长久转债,0.01,113.54
